id_sha256,outer_fold,referencia_humana,previsto,confianca
6e0ddb0350b42fad0d195a72efb546ea00d3bc3e4c00aa3af1184c56b62b24a3,1,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.182316
6e1a2ff1ea8bf75e004f1b9da0ded82768596fa4b7a688dd164289281f3acf1c,3,Elétrica > Iluminação,Elétrica > Iluminação,0.305001
6e1f7d0a53aecf9152a0d3538743a1e9beeda54b89f11b8f2baa8317fbd2024c,2,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.210943
6e25ec3f48984be75e3b9f04aae600036721e387a4ee7e7c739234ea924e9f49,3,Elétrica > Subestação,Elétrica > Subestação,0.042979
6e3174e6f52dee751a8134875b2c3e90cc2b89bd09ad14ae0fc58158c250ac52,1,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.132536
6e31799d0042806aec45ef9626651a2f25ff9ba5d2475e8c9ad400b46798711f,3,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.207911
6e326293a462002b3a9aaa58668e20baeca2b14e93da8fbf2bc696f99a29d71b,2,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.160117
6e374a65a2b26634a3e9b219679a4773d0ec6e9596729b4cad9e2b5e391ab7e7,4,Climatização > Ar condicionado central,Manutenção Preventiva > Ar condicionado central,0.07096
6e4895e8460180edfc19882f7ad0bca0c62655b965bcf34c140ae84257a7314b,3,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.056202
6e4d215191fe899b965b62e2acf6d6373448d88225fec3bead1341dcbb02a2ba,4,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.192534
6e51fc316ea32f97fdd680b6efcca651ef5cdb891c8b5f5c9939c3e78e5e7149,3,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",Estrutura Predial > Alvenaria / Pisos / Estrutura,0.059584
6e5a63511684fcba1ad1e963f9b4b9b95b026cab557b0b618122e23140ffc669,4,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.176553
6e5c793e3cfc23da20fbb044aa735f56ab54db072f8b7cf1b9fb80c8644d5d0d,3,Elétrica > Instalações elétricas,Elétrica > Nobreak,0.052649
6e5c7b62d8c537c3264a406352cf9e2de3a5fcac191b01a480f05387d3b1aee1,4,Estrutura Predial > Forro,Estrutura Predial > Forro,0.118574
6e5d4dd6027448dd4c501ba9641d39efacf6d38e22b5a1590e6eea97317828e9,2,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.166127
6e5de54ba73104dbe5044124e28a05b6cb4e60ea24220aa35edb63097aca0f72,2,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.21495
6e606c64bb7361ff66e4c9c5816842fa333a12c8d9ba8935af8041883a36913d,5,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.142681
6e686f3131a0c0d49bfa8cb9562164cf891f3e37253ddc781510464d8244760a,5,Elétrica > Instalações elétricas,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.115741
6e68a082d229078d7964ee6063febdc9f670799e3cec1c44da4fc85af9759397,2,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.151616
6e728c60b5fde28f2bbd17b6189f937a12417235dda058cbae0a1186c679f9c0,4,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.129522
6e737b35be99b0cea0f9be84a16f85ce5753e2277c10bb0c0eab11bf591ec065,4,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.193451
6e73a9ee394de721f40ce06adb1e5f58c2085166e8756a64d6792aa479a22e45,2,Elétrica > Iluminação,Elétrica > Iluminação,0.108487
6e794e654cf6030ff2bb3e89fe4416cff73e6caaa37bd2b96423957c52de9717,2,Elétrica > Instalações elétricas,Manutenção Preventiva > Quadros Elétricos,0.048819
6e79c180a57f892d5fec21b0f3d9dcb1fe1b25b54d996aae39c5cf375aa5fdb4,3,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.183813
6e8563ee8278a28431b4e8453eeb10f42ee64f59508b01b60d7b9395ef839769,3,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.079431
6e8bc70c0c96bb2d004ceeedecdc6d8fa1c006820840b3718c60de469868cb40,2,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.160117
6e91ce8dd832189ed13bc30fad2e83ad60e20d75b5352801b9dbf4a33f21725e,4,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.135591
6e91e69cf0cf2cb12c7a9c9004a2a30a97db2adf7e450bdeb822e970aad818b3,2,"Manutenção Preventiva > Telhados, calhas, rufos, etc.",Estrutura Predial > Infiltração,0.089203
6ea0c0d63d2bfb3e7909e8fdd227f2aef5e02adeacc817b279ff0381915dc6bd,5,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.179017
6ea9fadd027ea0442c87f9842851012ae88c1b89f6bd645caf2f2b827360005b,3,Manutenção Preventiva > Reservatório,Manutenção Preventiva > Reservatório,0.147407
6eb209c3f78e8f0db3c43f6561257d76faa4e1781ed5af555ebaf9ae131bfb81,5,Estrutura Predial > Alvenaria / Pisos / Estrutura,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.069716
6eb527967f145be9fb811c59d530da7918f415dbbcdda5011a31ad1b6aa7630a,1,Manutenção Preventiva > Vistoria em Instalações,Manutenção Preventiva > Vistoria em Instalações,0.203883
6eb733fbfd6f21c48a53e7650745310a6b467c9a091314bcce4d93e70229a917,4,Estrutura Predial > Infiltração,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.049687
6eb740091a285daecbb0612b704a5a449ee7f1ad3a38cb414f6ce759f5df2f0b,5,Manutenção Preventiva > Quadros Elétricos,Manutenção Preventiva > Quadros Elétricos,0.171957
6eb8248f15901d38f4cad3584741a9a387f527637d7c2d75941bfe7ca610a1f1,3,Manutenção Preventiva > Vistoria em Instalações,Manutenção Preventiva > Vistoria em Instalações,0.236245
6eb9380b2ba1666d19f312c0e3a7e8bdb5e89fd271ac833138794f9c7a2b155f,1,Manutenção Preventiva > Quadros Elétricos,Manutenção Preventiva > Quadros Elétricos,0.177855
6ebb3b7265bb4c6e0723f57d1a5611f484269a6ebc733411c24fa1e335754963,4,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.082794
6ebd555ca360edd414ab7a3da4e25b20d8be6007ab48bbc3eea29264aafbbe00,2,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.23298
6ebfc63938d1069bc137014e16ac2649b9c528ce69313f84f5c55693aa8196c5,1,Outros > Erro de chamado,"Manutenção Preventiva > Sistemas de combate a incêndio (extintores, hidrantes)",0.038993
6ec54caa2694c17fc1d9904359214feb046a10789dab03401427634b7f0a3a72,4,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)","Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.078782
6ec7d935504ead718625d57594f771c31cfa793da2ce00ce38519bc835726973,1,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.1174
6ece7b02db5758d38908331419f0b63af6c57f003cc2c5e49ce5c5ba57475421,5,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.206205
6ed28b878bb6a3eb3816511a77ee156976f1f35d27a5c384c53ef5258138e21d,5,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.140421
6ed39328144e84f06fdf9b9688a305e3e155b6e42d55b20a8622a1de200d932b,3,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.175681
6ed9cc1598b80ef7da1841306bc859d1e3b45cafba30e9cda89812af81477f1e,4,Estrutura Predial > Alvenaria / Pisos / Estrutura,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.056176
6eddd6532d9b6b67571437d6972ae272ce28305754048b81575a4c130855d8b9,4,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.201594
6eeb21782fe590ee38e360994e9f20fc9b79270db55d16e6ab730dc6ea28dec0,1,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.140875
6eef45a4f13739d007261c8fb874c869705cd80327454396348c55984bd332a6,3,Estrutura Predial > Alvenaria / Pisos / Estrutura,Estrutura Predial > Forro,0.166346
6ef8a4df8ee5da1203d185a0096eb8957bf46bd30c4770db570c7007c5795772,4,"Manutenção Preventiva > Sistemas de combate a incêndio (extintores, hidrantes)","Manutenção Preventiva > Sistemas de combate a incêndio (extintores, hidrantes)",0.183305
6f010f434a8c8137efbe7136da268f8b02f5764ecfc6f56a396a0836602298d9,3,Estrutura Predial > Alvenaria / Pisos / Estrutura,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.039619
6f0191557144dffe26c772172132c3a5b0e8373664dee879a402b884b85a8e83,1,"Estrutura Predial > Esquadrias, porta, portão e janelas","Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.066129
6f01b245c9b0cf2273105305df42a9f534bcfd8ff6472ad2900c85a0b6a58ff1,5,Manutenção Preventiva > Vistoria em Instalações,Manutenção Preventiva > Vistoria em Instalações,0.202627
6f02a8ba54a26c92a267a94d8d123bf252c99db089db9b1f78f1da4ca9344a77,5,Manutenção Preventiva > Quadros Elétricos,Manutenção Preventiva > Quadros Elétricos,0.165833
6f0410082d9517f178e8cf7b5c57bd721fc43f000e6828dd10a74d507cbcd702,1,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.137954
6f06d6b4e743c1780cb2c6e2f830ef3a547d5a2eab7c2a2e653686baadb8ad58,2,Manutenção Preventiva > Quadros Elétricos,Manutenção Preventiva > Quadros Elétricos,0.183445
6f06e5971cca04cb8510990c000a70e08c746954ac6c5870ada5c553e504922e,2,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)","Suprimentos / Apoio Técnico > Limpeza de equipamentos, ambiente e mobiliário",0.059961
6f08a96b0cfb77a2943902c765f4b727509ad2d0582eea2acb28c971c7b8a9c1,4,Elétrica > Iluminação,Elétrica > Nobreak,0.128103
6f115f7914ae8f663e3266bde9f275c0e9f83f5f8d45566424b9750cb2ad9787,1,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.164464
6f157d641d98925643b74b4dc1038a7bc5d36c20bbe62bda1456a6331313a829,2,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.188833
6f1d3072f326a174b4ae7f30e73f3c4658832efe59ef94b11d203063b930d3f2,2,"Estrutura Predial > Telhados, calhas, rufos, etc.","Estrutura Predial > Telhados, calhas, rufos, etc.",0.103903
6f210c498fec54398746c272bdff014307b87cb978b6a4e57655e3b9e2a4261b,2,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.171396
6f2b362a639c94458dcf71ea003fe06f7dc50ca18f0df64df455a611f75c2646,2,Suprimentos / Apoio Técnico > Materiais,Outros > Erro de chamado,0.043168
6f2bfcd3ff78a89a9a1aad08c0b1428ea91c9e6379a84f3dbd20fee7bdea67c7,4,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.16571
6f2ca2bd8203d524f635133b593a928ca85e9c1bd6855b51f902da72e5ad8f25,5,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.107407
6f2fccba74fdc238b1e435b6535d560f31ae212f9407accb5845478306b4d93a,1,Estrutura Predial > Infiltração,Estrutura Predial > Infiltração,0.092127
6f33098af01962509926f7c4b2253c3840c9f61277c7d4364d69aa58d977b9ae,3,Elétrica > Iluminação,Elétrica > Iluminação,0.106573
6f3586a2e6a08a076ec33b2a7627efcd9e7925021dcd0acf3d1cfff72a90d2dc,4,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)","Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.060426
6f3c5285c39f21814d160b987359f8fb1b95cf7063823ed293f3d4eef4150ea3,2,Manutenção Preventiva > Quadros Elétricos,Manutenção Preventiva > Quadros Elétricos,0.180495
6f47b3b7f0473608a4d8a97d432917a91374da5ca121b6f4a5b1dee1d50877dd,5,Estrutura Predial > Alvenaria / Pisos / Estrutura,Outros > Erro de chamado,0.059906
6f4ddea6a2760738294ba50ea17ba1ca325352ca92c7babde77ee8be5356446f,2,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.160117
6f5364660e69bb059a52032df07574d87ea5293f9638da098bb189a226e0f96a,5,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.107094
6f543685273d0e18ee355b32677b6b6e3ecd33d1b4d74d83329ea62ebcab978c,1,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.076066
6f59a0e95c2c88cb9e1bb5367365af0ca845fb66222e8b48a754ff61f22a2e0f,1,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.110265
6f59b0a6f6292f6b45812790e64dda5ba0ebb90138abe6730ee4a3590f232efb,4,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.16571
6f661858779cdbaae4e65e525cbc9292f20c2b013ed7e2ea3cb1088ca82fb210,4,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.189465
6f67333f2d858c04be4ab27e6441361da6036162db12d3c138866315ce06bbaa,5,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.18261
6f6d6e4cbe46ebb2b8ae29a4d475cfabc5ed8b7bf0f2d4d60414e1bbe797cbef,1,Elétrica > Iluminação,Elétrica > Iluminação,0.132982
6f6f0dc2e2f2b9ebe797fd50d8a18dc3acf92082ad23b5565af531467d83e990,2,Elétrica > Iluminação,Outros > Erro de chamado,0.051305
6f70f773923676132a7886c0b35b7f9ba1f6a37adb5f0b2642147df428fa1649,4,Outros > Erro de chamado,Elétrica > Nobreak,0.074959
6f7973d53f8f47dd44ac29ce276f678dc59f4b71f440e18f92261fded1799e90,4,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.04106
6f7dc49855f0d0019c4f26e6afc6efc39e85ce20825e8881604ab52237aacf65,3,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.090563
6f7f8695557232a6e699e51665106915ff3acc7eb1793a40ca07de404fe1e2f5,5,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.18261
6f87faa21a2dd8b01627479a76a1e942eb467c3048e4f90019c711e1a0469573,1,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.242519
6f9474c4daf1b0617ca580c4475ae199b8a791644df70c1bf38d5edb1c5df8ad,4,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.102009
6f9f5866886714b4b7758920c06590927ad94f55eeb50ecdeefa2c7920819e5f,5,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)","Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.156878
6fa3bc3656395cd38660dfb4e1f11e08383d6623e200f21d3258c65d215afe8e,2,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.152356
6fb5546383f82eaab3a8bfe782b646278e5644e140d2428b00b48d479862e3e0,5,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.073309
6fb972cd22d6e790e37557008bf7f62966a4eb6723acd11a88d7fe045309f925,2,"Estrutura Predial > Telhados, calhas, rufos, etc.","Estrutura Predial > Telhados, calhas, rufos, etc.",0.051285
6fb9741fa1bd7f375efbc4cd809e2ba148b7bbf2aa55d85481fa7167c17613b2,2,Suprimentos / Apoio Técnico > Materiais,Área Externa e Ambiental > Manutenção área externa / meio ambiente / Poda de árvore / Roçagem,0.050769
6fbc72e9d2b5229b59d9e9aabefce71038617cb04661fdba4286dbbfc7d1af18,5,Manutenção Preventiva > Vistoria em Instalações,Manutenção Preventiva > Vistoria em Instalações,0.215232
6fc16fc1228ba34fd3b3a060fe1936b1e7f6a910f6cfaad7ef9399dda169e23c,5,Elétrica > Iluminação,Elétrica > Iluminação,0.125966
6fc95778bcb21e2b944f1f414a2516e86b9fc59882a1b35dc412ceb79f50d322,3,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.137
6fcf36d0709542c8e22a144c6f6d4e95372c837ada43b6b6e1e93139c5904bf5,4,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.192534
6fd05db45e9a09d54839c876d24bc1d9d30001bfb63f8a139b6cefb4a3eb1dc8,4,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.390207
6fd17db7943ea6ed4569e5272090892c9e84190433de7ce786c279f0ae01f8d7,4,Projetos e Reformas > Projeto,Outros > Erro de chamado,0.048551
6fd4a70e2d327c7e70aab09d1ab3f84602a48853dd26ee0bed212fb9d9226924,3,Manutenção Preventiva > Vistoria em Instalações,Manutenção Preventiva > Vistoria em Instalações,0.2408
6fdc21b77c6008f1c035b116aa1ceabfac6246417e01c7ba0fc16de56a159b0f,4,Equipamentos de Transporte > Elevador,Equipamentos de Transporte > Elevador,0.152967
6fe682e970764b6659d1d7d9243d380583668db248fd123207f355e3a689fd82,3,Manutenção Preventiva > Ar condicionado central,Manutenção Preventiva > Ar condicionado central,0.180676
6feb67e82da5ca8eeffa7a30d2289de8b2f32c4f8e42752ab1b8c9369f9022b6,1,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.196912
6ff867548e97ae84b91c4bbc8fca6103400f953d7c5a9d022c40a268e35fae6f,1,Hidrossanitária > Hidráulica,Manutenção Preventiva > Reservatório,0.089136
700210f037de4d4b84e148d8e5fbbda7d987ec9f9be5926796c592ccd8037d6f,1,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.050835
7006ee7d98cc9f6fc25483412fd431c45b835e65a7e189d82e065fbc21605c3a,5,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)","Estrutura Predial > Esquadrias, porta, portão e janelas",0.07211
700b9debd8517024882814fdd92fbc4095fc2600d7e34ccffa6d51ddcda00fd8,3,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.060056
7026a887dbcb46dd2879c2bd6c86bd233e34531bf3eaa3a963ab4eead7965eff,1,Estrutura Predial > Alvenaria / Pisos / Estrutura,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.047399
70296775c4a5b46f4fb26c903ea029781d876917af3b4c691f87b252ecf30af1,1,Elétrica > Subestação,Elétrica > Instalações elétricas,0.050125
702af24d95f4bae53315715b6ece39d75333937045efbfa1fa02e4333f5662e1,3,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.055415
70316e310a3620ce1659b9c35dc74283699ac98ae931046f237cc2f60a91754e,5,Estrutura Predial > Alvenaria / Pisos / Estrutura,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.062112
7037a017d660fc44f98eba12b7e6f0aeac98bc93012e555b4be5120c6d462f57,5,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.162753
703f26d59ce786023adc5f07f6e5458ebff18ab6415e7b5d3e0ea62134f28a9f,2,Instalação de Acessórios e Mobiliário > Placas de identificação,Instalação de Acessórios e Mobiliário > Placas de identificação,0.054271
7041cecfa9a5813a25af8749d44d0588aa336464ca06ba19865cb42a20d99ddc,4,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.199327
704240a9a309acf9c7df7febba1ec2723c6d2760a17d8b923af205e0d24cf0b9,5,Elétrica > Iluminação,Elétrica > Iluminação,0.090134
704e86286408b55c109b1e49020528fd8713dbed68206cc1d4a92311404e75c0,4,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.16571
70518fd61c0321a0338a38bff577e58537b36f5e3644627b92f352316c6cb4bc,3,Estrutura Predial > Pintura,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.063746
705249ef258f93186ff58b67ef8850abadf517c984928c11feea1ee7ec3bc6f8,4,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.050026
70529d228c961f94574e90dbcb69246b912ddc9c8a8bcfb8f32f21e47a628efe,4,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.16571
7056b352c11cebda37c9b62c35995ffd60ac96e2714a72c44fcfd9337b4f306b,2,Elétrica > Instalações elétricas,Elétrica > Iluminação,0.079915
705789f25cfd5a43efa927109708537c1e8553476271fa219632ae3a9db74f27,4,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.174955
7057d0be94ebc718c4b7ca48489b82677b31d7f89bc18f8b9362d855f55f50db,4,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.182174
705ddb39f992a9d0cea782aebc5ce181fbfb9c0682898dcae7420f17c2813e31,4,Equipamentos de Transporte > Elevador,Manutenção Preventiva > Elevador,0.046689
705fbd9addb679d4426981d1bb10faa181ed9e8fdfac23e8fb0841ab5995c5a4,2,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.212799
7062349bc9aba3615f92e2532f07f08a0bdec91cf942c0f349071cb3ac16178d,1,Elétrica > Gerador,Elétrica > Gerador,0.07168
7063f86d5cf176760cdc5d53a05c6a9bc572652b3da91537588cdf3cb0c408dd,5,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.104865
706a98c91169cd8ec319db8413793ee908a74a9846e988e7c14d19b7304daa27,2,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.205747
706b4f85fa64273bb0377d84d652f457f260ebcb03be9ace0adcd4e43456fb00,2,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.066584
706d987a741dd8b00f66bb4ce2effcb9debc3423dac50353e74d674a6de1ef0b,4,Suprimentos / Apoio Técnico > Materiais,Suprimentos / Apoio Técnico > Materiais,0.210952
70708296b2ea9f73c2345d75af0528c33cc474fdef8fd139e02ec6c4e0e7f6db,3,Elétrica > Nobreak,Elétrica > Nobreak,0.03727
707c47b5903f8471fedaa787217790f92e1bada00cfa3e5d23db51e8c7c6c8bf,5,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.092175
7083c4f34dc7d48571da41ee16750f8626cec3ff010718475c085c4c9c39979d,4,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.311736
70857deec62c144ccfba08ab2c4003c021aeac89facc1bc22662bd03fb24f584,3,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.128608
708eeeb9e59c718f9f9beb08d580d47764d8bd24ad0eefd500e14e9dde7fb11a,3,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.180153
7091a5463ac5fa6ebf5ddb8eddde133642dc8c25b46b26e275fe3c03010b6876,3,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.184587
70925267cf9c8ff9051a1fe03a2002f09f7b82b6b0ceb03f62dbd974fb6ced01,4,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.163161
7097e0166d6179f2b529ceeef4a9bc5e32c376e8bbfe0475fe41395613d99bd1,2,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.22606
709917cbdb994c125e25e3a7d3f47a135ea1e728a836467acb60d7bb5c3dd125,4,Posto de trabalho > Contratação de Posto de trabalho,Posto de trabalho > Contratação de Posto de trabalho,0.346319
70993b3ec8578e1e95391311941e696ce5f634f0cae47cc5e477874170bd6411,2,Estrutura Predial > Forro,Estrutura Predial > Forro,0.063058
709b807db9ae2bfcb306ba4c1df463b1fde304b2754d398c06811a785c090194,2,Manutenção Preventiva > Elevador,Manutenção Preventiva > Elevador,0.168476
70a220b71ed82e38cfd92fe95f80bb585b2006859ac6a1c0c2db4b2828355fe5,3,Manutenção Preventiva > Vistoria em Instalações,Manutenção Preventiva > Vistoria em Instalações,0.231889
70a431620b0d860d939e571a6339b67a4ba31e07aacef2feeed76ec0d05da406,1,Manutenção Preventiva > Reservatório,Manutenção Preventiva > Reservatório,0.15869
70a43790400907e5bbf4cc77f59175e7086cea35cdfc3f6dea2c1df3eb73bf6c,5,Manutenção Preventiva > Quadros Elétricos,Manutenção Preventiva > Quadros Elétricos,0.172117
70ac6fa3eab874bd3d15abcc2fe03036442d9c654143f183ad738584dd72732f,1,Estrutura Predial > Alvenaria / Pisos / Estrutura,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.096415
70ae8ddfab5fbb428bda3dae551c240ce849838df3438922f69f9bc04809cfb0,5,Elétrica > Instalações elétricas,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.041621
70b5975422b2e00efd8e23b185661bdc2aacd9c57e56669e907cc7557a6c7ae8,3,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.198302
70cd0269fbd5ffb6e744056b74ba09a6d29c120414bf2d8f0faaf541401ed5c7,1,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.191981
70d2230fddfc1506709414e2a00d1b642fbb5b60c8cc7f448fd88da0269d111c,5,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.081502
70d3c33e61de1bec9cfa1671ee374859933b98b43176997068dde4d6756e70d5,1,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)","Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.053649
70e8881545ff4e2e6b7e2bbf9bb5b55014e08e11bb9b758132cb13366e6e417e,1,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.190481
70eca1e6c4f0d48b8b28362341db48c544b6e888360e9c004d4323a3a046fcc8,2,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.141558
70ef1d8f52199be592046bb3f54669d29e3b7a2c8e529afa9f03344abd57a152,2,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.094513
70fa6886965fcda1f7c32287b6bb39398b448a384ce41b84a7e6330346aab99a,1,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.158026
70fc42ccc61c966df46aa88f77603007512d18bc56ba95de4251dc06c9784e11,1,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.095131
70fe1ec54b5ac94c9fe5c108c2f9c0a4b87a4e85c6261877dcad5dbe8570b2fb,3,Manutenção Preventiva > Vistoria em Instalações,Manutenção Preventiva > Vistoria em Instalações,0.248359
70fea5093c8ae024109c00bb6dec65c2c091fd46d3874b50dde88ffb0664879e,1,Manutenção Preventiva > Gerador,Elétrica > Gerador,0.074682
