id_sha256,dobra,referencia_humana,modelo,previsto,confianca
2c0c709994db6a2248c23bd403f398becbed961a7be6f86ed04eac8ccfefed70,3,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,sgd,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.29546
2b586ee55bc224af325195ef9aa301dafc29819c9ef03d4874786c292105de5e,4,Estrutura Predial > Alvenaria / Pisos / Estrutura,sgd,Elétrica > Instalações elétricas,0.367335
906e9badcb8108fd512f25e84534bfd53a0b45190ee66720dafed5a29e1c2617,5,Hidrossanitária > Hidráulica,sgd,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.154217
72a6078fcc5675ae55b9c56bd2f57387cae5489ac19642391db6b32b82d67f29,4,Hidrossanitária > Hidráulica,sgd,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.120389
acd0dbc6774aa7b9fad4921ee975a77ca1350593de2f2fae2bb116c4f7b543cf,3,"Manutenção Preventiva > Telhados, calhas, rufos, etc.",sgd,"Manutenção Preventiva > Telhados, calhas, rufos, etc.",0.405181
311db3fd29f23aaef253978d38dbe5a5ab6c08162d3603800a2a98266b9682f7,1,Estrutura Predial > Alvenaria / Pisos / Estrutura,sgd,Elétrica > Instalações elétricas,0.129434
294abd363372d0675cff8fde3094a94caee5767982faaab00656c6382fc952e7,5,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,sgd,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.435668
7d50b63d9a259379fe8c67461149d4aaf89df886fe5b913574c0e1079bc62540,3,Elétrica > Instalações elétricas,sgd,Elétrica > Instalações elétricas,0.462569
dc58717451ea3aa60e21b4a9343a4353c1490b69d3ca17a51b2eb97fe8e35eab,5,"Estrutura Predial > Esquadrias, porta, portão e janelas",sgd,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.217535
7a419aba79ed6b49791cc8f9c73c52c16c99ad700b74d31a0b96f059496954f4,4,Estrutura Predial > Infiltração,sgd,Estrutura Predial > Infiltração,0.425183
78004e01ca7b15822977504a68d641eb8c6fd860613fa93f24d59f0b5a6e001f,4,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,sgd,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.42561
8a901078284d4481a1e0a307b9d6f19397b6abd5d4929045a8b44bf0a69f1fac,5,Estrutura Predial > Alvenaria / Pisos / Estrutura,sgd,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.070942
42ed850ca112f243618201a7f46ca9e1e6435a9d143b325abeb08b18beff3e34,1,Climatização > Ar condicionado split,sgd,Climatização > Ar condicionado split,0.679992
94827f093629fa491a49a8a75f6e776a6ece25c15a3645e95b6ed458ae4edde4,2,Estrutura Predial > Alvenaria / Pisos / Estrutura,sgd,Elétrica > Instalações elétricas,0.121595
16d8b49d6ff45791f2147f43e70c2e14cafd0c1c298d1c1d42acb8862e95d3f1,3,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,sgd,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.30205
30e46e6fe026200ee74772ca20cb16d07f9ef38aefbe55262effbd8293194cff,3,Hidrossanitária > Hidráulica,sgd,Hidrossanitária > Hidráulica,0.294499
3e6a854a04fcc6ccde7c512a5793230313010e55eddef556ca4bc94f658f66ad,4,Hidrossanitária > Hidráulica,sgd,Hidrossanitária > Hidráulica,0.303238
e4ff6763d69907eec1eb5fbdd7ea07f6574d40dff229738e4c55b372df269cee,4,Estrutura Predial > Forro,sgd,Estrutura Predial > Forro,0.613372
f514de56c394406371dc8d1176c097613958faee3933b37aa32fa54560566928,2,Climatização > Ar condicionado split,sgd,Climatização > Ar condicionado split,0.663442
08eb5567e25c1da43a9e36bd38e3bcc1878e8bdac62612d5ae89de5ab41d0f91,5,Manutenção Preventiva > Gerador,sgd,Manutenção Preventiva > Gerador,0.890339
f77533c787c41ddb7e7daee276c6f10e0ca88efe08ac2d059de762e8d572da07,4,Manutenção Preventiva > Gerador,sgd,Manutenção Preventiva > Gerador,0.848997
560d3ee2509497a132b5583b20af1da793b7356792fd8d19534799dcf3419506,2,Manutenção Preventiva > Gerador,sgd,Manutenção Preventiva > Gerador,0.859965
0cd74a10b5d8bf12fb21733f47a509ee8ce7b004b38bbf9be15200173c33194f,3,"Estrutura Predial > Esquadrias, porta, portão e janelas",sgd,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.190303
e59f7dc8ec4a5db9f7a5ed9ff235f333a4e4a17cb3cf62fd10a2317888e48792,3,"Estrutura Predial > Esquadrias, porta, portão e janelas",sgd,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.139475
815f600e86ff3fbd8779325e4f095b09c0d7622e1d8e56b065b035ddb5f8d6b8,5,Elétrica > Instalações elétricas,sgd,Hidrossanitária > Bomba,0.428586
3175dd6bd6fe5da79107320bfade9fc0e278545047cb9dd4f636dd7a926fa020,3,"Estrutura Predial > Esquadrias, porta, portão e janelas",sgd,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.582759
9303e9c52d6ad236bc00dbe0036354273a54de8cdfad4a9981e9aa11763acc74,1,Climatização > Ar condicionado split,sgd,Climatização > Ar condicionado split,0.433428
998ca26c4c8ca0760e5760baaeeeb5e648f35d174d0e5eb484e832d5b490ef88,2,Manutenção Preventiva > Vistoria em Instalações,sgd,Elétrica > Instalações elétricas,0.064019
21a2a9aa364ba8568259beef09b868dc059c355602eea15bb7dabc259125a15a,2,Hidrossanitária > Hidráulica,sgd,Hidrossanitária > Hidráulica,0.354914
faa5ead57d1c8073781ac21ed0e95e79afda44070777c39c4eea9ba21aece55d,1,Manutenção Preventiva > Gerador,sgd,Manutenção Preventiva > Gerador,0.825982
2ff732585005c8ea2261e624b0029e15733ae92b2f044996bfb4ea531240cf1d,1,Manutenção Preventiva > Gerador,sgd,Manutenção Preventiva > Gerador,0.866647
7fabc3a3a9137c7a5b2c1dffd009e1da0b0fa55fdeec3624c43ef084a9c6b119,3,Manutenção Preventiva > Gerador,sgd,Manutenção Preventiva > Gerador,0.87847
aa948948b9d66164ab2daea748f3f5ee3ebf91398cb21d3141936df72db4459d,4,Manutenção Preventiva > Gerador,sgd,Manutenção Preventiva > Gerador,0.883922
ff53df8002c18220f794b473c7d7613457786794cb996605b162263329d0050b,2,Manutenção Preventiva > Gerador,sgd,Manutenção Preventiva > Gerador,0.845156
daec287f258ed64f5529261036652c6f10ce3fac5c10c6fcbb5c262c50df7a8b,5,Estrutura Predial > Forro,sgd,Estrutura Predial > Forro,0.282591
88e509945faf5d8e73c584e1b13219e97a6ab64680227e2872d507a7d30ee489,2,Manutenção Preventiva > Esgoto,sgd,Hidrossanitária > Hidráulica,0.213872
799187b89c863c6a485521f3db5e0b63d282418d2f1db316ae6d2c2f1ceae31f,5,Elétrica > Instalações elétricas,sgd,Elétrica > Instalações elétricas,0.400741
01968899aae2540a12f63738e36dcc744541f0a21a9803764aedf35ee9a29a73,2,Elétrica > Instalações elétricas,sgd,Elétrica > Instalações elétricas,0.387954
bce6bc8322ef87d5405b7945d84f482bd47bb1d069adeb9312b7786bd8850c2e,4,Área Externa e Ambiental > Manutenção área externa / meio ambiente / Poda de árvore / Roçagem,sgd,Suprimentos / Apoio Técnico > Materiais,0.198555
f22e28bcf70cf94f03c513a8f88823e0d9c4308c350ea22351b5fc2155c937ad,1,Elétrica > Iluminação,sgd,Elétrica > Iluminação,0.631044
2387998c95d3ec0b50d67a8120faa99ca5507e6e7647ad6475d1dcf7ca064015,1,Hidrossanitária > Hidráulica,sgd,Hidrossanitária > Hidráulica,0.448762
84319c794c51ab11b1fbc3613f058da9c73eaa1ca3077f004a61d46672397906,5,Hidrossanitária > Hidráulica,sgd,Hidrossanitária > Hidráulica,0.35766
170f48f8225f1ebbef5930c2cd6b2e364d7201f502251dcb5b70f8a36f54ea61,5,Hidrossanitária > Hidráulica,sgd,Hidrossanitária > Hidráulica,0.207029
77485d287d89297b07f56caf8ba24835469968a015fcc7b20b9e57539456b2fb,2,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.38901
3b9387f56ec9c2f4bd9c0d3de26eac2170a25ec1d74a3546f39271f0c85113b6,3,Manutenção Preventiva > Ar condicionado split,sgd,Manutenção Preventiva > Ar condicionado split,0.928231
bfd9b2c58988eb9202772758caa2a8a87b7f8f9f5236a6c76749f4d1209b260a,3,Elétrica > Nobreak,sgd,Elétrica > Nobreak,0.103411
332c902aa96a7fa2e3d048cadfb46423e7c63f4e5283d5aa873c1dd086d34346,2,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.35991
0c9c872ccd63dceef4874eff2c5f07cb01972143b73529f38269632ad8c683d9,2,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.313422
aab212c40825a6bd5ad02fb6c17a640bcf9ece8aee2d79d5c49c7c3f45c6db75,3,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.426858
4947149419898f128cf40759ebbdc6ecb42974d91181abc0f5d3e5c707b2526a,2,Manutenção Preventiva > Elevador,sgd,Equipamentos de Transporte > Elevador,0.32795
dd9aba5bb5394bfcb1bb1eccd2aa6f3f38c604ee874662c68dc601db0ce3fc2f,3,Estrutura Predial > Alvenaria / Pisos / Estrutura,sgd,Hidrossanitária > Hidráulica,0.226485
bdf73dcfaa18c2cf2750de09e648970500a5aac041c004242222d011250996cc,1,"Estrutura Predial > Esquadrias, porta, portão e janelas",sgd,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.353764
9c3dd180becf68839b245d952980228d30f95466c998bac9a77f69da875bab9b,1,Elétrica > Instalações elétricas,sgd,Climatização > Ar condicionado central,0.122899
270eead4427e77728c2e34146fc0147904df19e0d265fe56610760679a5af4c9,1,"Estrutura Predial > Esquadrias, porta, portão e janelas",sgd,Suprimentos / Apoio Técnico > Materiais,0.123321
56a45510ff29da9df263feca0a2cb39bac650b179ea7581e58d6fd0c947a9703,5,Manutenção Preventiva > Gerador,sgd,Manutenção Preventiva > Gerador,0.890339
da27350cd6690f3476c6c1e2f03b94d0abc4d66dd5e4595f7107bb0d08092be5,5,Manutenção Preventiva > Ar condicionado split,sgd,Manutenção Preventiva > Ar condicionado split,0.923684
969e21015e4b9796555b7a0be6b6f94d042adac1a50930c2d4ead6d80e13911a,2,Manutenção Preventiva > Ar condicionado split,sgd,Manutenção Preventiva > Ar condicionado split,0.938331
58bd6d50eb1d8c4e029bc7d59d02b36570b8ba77db1382397c1b3d2ec07f5748,1,Manutenção Preventiva > Ar condicionado split,sgd,Manutenção Preventiva > Ar condicionado split,0.93892
7041cecfa9a5813a25af8749d44d0588aa336464ca06ba19865cb42a20d99ddc,4,Manutenção Preventiva > Ar condicionado split,sgd,Manutenção Preventiva > Ar condicionado split,0.937841
b116f0311803f31f9d5e041b7a3886f1b1025119bfd7299e1d80e91647a4c68c,4,Manutenção Preventiva > Ar condicionado split,sgd,Manutenção Preventiva > Ar condicionado split,0.934093
a5bdd179edba66a5632fde65bac2ba56501544440ce29afad8920444db13dee0,4,Manutenção Preventiva > Ar condicionado split,sgd,Manutenção Preventiva > Ar condicionado split,0.941651
19c010bd6254d802bc18d8fc723e1a1c044773184d5e29649368b7d927fb792a,2,Manutenção Preventiva > Ar condicionado split,sgd,Manutenção Preventiva > Ar condicionado split,0.945169
e07c3cefe31ba0c353d6f29615e20d179f56b41caa77d35cb610af8b7bfee3f8,3,Manutenção Preventiva > Ar condicionado split,sgd,Manutenção Preventiva > Ar condicionado split,0.926572
668a5022e49cd58da13f416d41b23d2c56a087cebeef1bf4210ac435ee86ea91,3,Manutenção Preventiva > Ar condicionado split,sgd,Manutenção Preventiva > Ar condicionado split,0.916969
77d567b6e0d04f816999ab26cb1af672642cbdce594f31bb317f337df2dce2c1,5,Manutenção Preventiva > Ar condicionado split,sgd,Manutenção Preventiva > Ar condicionado split,0.936742
649e8bacff660c001ea4b50d4c0071970faba47fb764f507637dfc2207dbe1a1,3,Manutenção Preventiva > Ar condicionado split,sgd,Manutenção Preventiva > Ar condicionado split,0.933697
c72b7c6d9b8ccf373be84ba87c0e6484282ec1f8016913d2dee0d1642d5d9c0f,1,Manutenção Preventiva > Ar condicionado split,sgd,Manutenção Preventiva > Ar condicionado split,0.934422
2a09443017878f6cb2335554da5ff1efe07495277d180cf177063b4db2cdfba4,3,Manutenção Preventiva > Ar condicionado split,sgd,Manutenção Preventiva > Ar condicionado split,0.923437
db2597353b7d86f61e6d4f7fa95891c75d858dac517748b10f61860f1e2a9c70,3,Manutenção Preventiva > Ar condicionado split,sgd,Manutenção Preventiva > Ar condicionado split,0.935215
63ba29b54892d69017da0850409534a905aa6487c29e575df2b2313bd1120f06,1,Manutenção Preventiva > Ar condicionado split,sgd,Manutenção Preventiva > Ar condicionado split,0.932245
5edf0bd2f3a66df631d6fa81b2ccab98fd54e82fab7127a89c952d97c4be3f2d,4,Manutenção Preventiva > Ar condicionado split,sgd,Manutenção Preventiva > Ar condicionado split,0.933196
7cea632f0fc000a068be8b4cd29b0ec49a9ad2308679f8bfdbe2106f02cd6cb9,5,Manutenção Preventiva > Ar condicionado split,sgd,Manutenção Preventiva > Ar condicionado split,0.93854
ce8209f52b2eeb47e7052b906ea2cdbf710c3de6b15a8f2615b9119c785efdfe,4,Manutenção Preventiva > Gerador,sgd,Manutenção Preventiva > Gerador,0.848997
07a0232649aa58e85b03a30e60f410c1330fece1b303032011518ce74a5f4474,2,Manutenção Preventiva > Gerador,sgd,Manutenção Preventiva > Gerador,0.859965
8e8a0a1098ef534807f0cc2ff9e43eab866eb53a240cdf8c37e0d9c40391123d,4,Climatização > Ar condicionado split,sgd,Climatização > Ar condicionado split,0.519582
b1470debc6a9929a31795bc16cd43ecec69c74420e0ceff15242a1ed1f7fcc4a,2,"Estrutura Predial > Esquadrias, porta, portão e janelas",sgd,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.121883
5d924a00c4e7ddada36a186d84cdeb3232002e4bd4859db268a7b56bc649cde8,1,"Manutenção Preventiva > Telhados, calhas, rufos, etc.",sgd,"Estrutura Predial > Telhados, calhas, rufos, etc.",0.143802
55de7072729994cedaa053e446863f6d1a9cf27f685ba2d201363aeac0e09dbf,2,Outros > Outros,sgd,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.051174
45424d6594532bfe50a628b6af6729dc4e4ccc2f9db93f9528243a59073677a2,2,Outros > Outros,sgd,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.051174
d33ce2537f3bf8ea96d9f5f2eacc55a25e7bc8efc4bf78e0894a09cb97033ab7,2,Outros > Outros,sgd,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.051174
c91eeb49d25a80a7b3ce2ec23429d28653992a5fe9ec42d8d99944d0da2c939d,2,Outros > Outros,sgd,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.051174
1a5eb79d6a9788922edf9c84345fd0948e7825f83894d69534aa1a5c227a4347,2,"Estrutura Predial > Esquadrias, porta, portão e janelas",sgd,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.069027
97a2629b68ede0b599a101b5c3523dc3c570f2741274ee356c3b7b94f0c6b93e,2,Hidrossanitária > Hidráulica,sgd,Hidrossanitária > Hidráulica,0.59588
bb1cbd6809d5b33de6265e2f54b66d6365fab3477b845ef2d3e9978a0f9b888c,5,Elétrica > Instalações elétricas,sgd,Elétrica > Instalações elétricas,0.099455
f28d560a2ce1683c4581c7ba520306a9205a5a1b05598193a23f240fb795531a,3,"Estrutura Predial > Telhados, calhas, rufos, etc.",sgd,Hidrossanitária > Hidráulica,0.097499
77fbebe958374411edf5cc39e1735e54920a669d20f2549d5da93f23b1d4b573,3,Outros > Erro de chamado,sgd,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.142086
1d28f27252517ee862adc56327349700c38626dc6788c381029dc6b0f4a61d79,3,Manutenção Preventiva > Ar condicionado central,sgd,Manutenção Preventiva > Ar condicionado central,0.741084
00fe036af29a8213aa84bd0f3b0424880df1193b75d59ea0aafe4b144cc5efb1,2,Elétrica > Instalações elétricas,sgd,Elétrica > Nobreak,0.295129
bd9df7d68539c46e3e48364ad914a748237a3629a6475478706b4e6df46148be,4,"Estrutura Predial > Esquadrias, porta, portão e janelas",sgd,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.178379
dc000c7203500667e7f2a12ca60835a52ab6a4284c9c9e09f4b5b2f69b164b9a,4,"Estrutura Predial > Esquadrias, porta, portão e janelas",sgd,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.146309
97f8be415cd349e7c0b75215232c4796d0c8cb74b81c92a73425a0b6efb0249f,1,Manutenção Preventiva > Gerador,sgd,Manutenção Preventiva > Gerador,0.829869
eb8bf52855fa6df2016867e36046cb308f05bc2c50cb1ff24214c2cf4d4edaea,3,"Estrutura Predial > Esquadrias, porta, portão e janelas",sgd,Estrutura Predial > Infiltração,0.469667
b783e4947c8c31a1e13b5e48c25e698d03b1e064299ac08d440ddc19544a2749,2,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.367942
7e54c5354837b5f388dac36ed607a4030b81599b906adeb885b159a6679d7394,5,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.490651
3ca68ce3042999384e7daf87226fe6b52cd5d8faadcb308f97a64e688e8ecfe0,5,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.408738
30c3ce81ec7507ad10d9b4e16b84cd13240df2d7ebb616e7726d2057bc7518ac,5,Manutenção Preventiva > Gerador,sgd,Manutenção Preventiva > Gerador,0.890339
4559e0ed2d0781b88daf392bdda93c8efb7d7d47d5d8e44b4e38e9dea9a3c6d7,4,Manutenção Preventiva > Gerador,sgd,Manutenção Preventiva > Gerador,0.848997
45046e63a8d38457eeecf9597a6292d491622e597dfc14a2cb4849752e398b97,2,Manutenção Preventiva > Gerador,sgd,Manutenção Preventiva > Gerador,0.859965
d234c9952e3a63c7508da7638b0d097ef0b56cb631e27941df32227231b41dc5,5,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.791099
e501dba3852bdca807880d99bb2a0af9d339b639048679f49a3e416b79fa771a,3,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.789541
c6af049760f438d8224b85b3f93a401e475fb6ba1274394eff9772d339644b05,3,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.794996
867f52096a4453a04bef6ae37e7915f535c22f51605462bdbeb4e30d796ca335,4,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.736441
f514a5fb296a5519c3bddba17a85e153325ee83150b00aff9b7d36f039c7df31,3,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.797999
6b01b9f3573ca11f7885469b94d1dde25a7aa5bd52c03645964c5d8df273677e,1,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.793424
fdb084f98244050e5675afa89fa5bdd6925a5e7d1628d33594e0c646422c5606,5,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.788989
98e5d4fc810031967dbe07851f28bc50e28455cae2041a7674ef899dfda2c339,3,"Estrutura Predial > Telhados, calhas, rufos, etc.",sgd,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.104239
216966db243c9b956c5aa75337c8bd7804dd8e86906467fd7ca4fba36e413fe3,5,Manutenção Preventiva > Gerador,sgd,Manutenção Preventiva > Gerador,0.890339
dc8c2d9dab3e7a5392dcd144ee4273fe343cec9dd84e3575ada48692c15691d7,4,Manutenção Preventiva > Gerador,sgd,Manutenção Preventiva > Gerador,0.848997
c59018aefdf305e076a72a34381ae99d196f04bd9211b3e3b9bfd0adef789269,2,Manutenção Preventiva > Gerador,sgd,Manutenção Preventiva > Gerador,0.859965
91bf18429a77b8a31ed7a43b84e780316ca26aebd29ac0ac601b50e0deacc21f,4,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.800441
fc97b4643c07c7d97a12d53c461d84e96efdc89918b511833f5b17168ac64df4,3,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.796503
099b709e6a6d8a7d318dfaed3d7b381b9baf407a6534aed3edc3af6264e94347,2,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.807911
fb40d1d82f963922421160311aafae2be9ee8449938023f53f2e2a1beef9ccd7,5,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.793595
b02bd5c1d610c16bdc22ac518699b5fed0a546044f2517b12bc3f29d4cc9ce2f,1,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.71934
05e06ab9fcef606a472fe9692fd14fb5988ccf7b8695b64a2bc1f22e168f311a,5,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.726692
e51ecd7d756a809335fc396fb594784070b9adc744e798e273d05e8aee23c9c3,4,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.790344
02064fde7bae6bea132e659c6ae2aee7f0a1022dafa3e78d17771f527b6ae907,2,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.802002
b4bf5801cf4b5e402354a1e839c77551d0e4ef2036c02510f4187047ef986bdb,4,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.800542
4c0aa246b861f386eb8eaab61c7ec750c8e3323f7b41641d4cac3cb2ce6bca2e,3,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.790724
13f3211c8c0d723b5ea65caf1dc8188b0a2f03a7e20bbbc278a2550a997a2f0e,3,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.78097
6cd021ba3c9664a5173346c64d514d8b23a9c780e7c53d099d35ac63c48d76b9,1,Manutenção Preventiva > Vistoria em Instalações,sgd,Manutenção Preventiva > Vistoria em Instalações,0.79635
3f019be6cc340e21867ead2402af2768cc3190b40d2f06648cbcb2d914b66505,2,Manutenção Preventiva > Gerador,sgd,Manutenção Preventiva > Gerador,0.811819
c0839fdb18d204d5bcbf59362011f2fbc3f6b5400b6edbc9a5a15c69cd2ab9aa,5,Manutenção Preventiva > Gerador,sgd,Manutenção Preventiva > Gerador,0.881096
ac9265176679d70ad78a4e3880b90f7e063fe298d5885f8c4ee475b888edfaf2,1,Manutenção Preventiva > Gerador,sgd,Manutenção Preventiva > Gerador,0.799982
690640f6f1d4ddbe1ad3856d5d1c987e649f77b21e76d2bbd9e8d794c4c4c827,3,Manutenção Preventiva > Ar condicionado central,sgd,Manutenção Preventiva > Ar condicionado central,0.553889
e9521001d9e601a4e3ead8da2a7b8634152153cc4bffe8d99fc8819e5414541c,2,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.88475
2fc64150693d3dd0d3d6635e9a8eb2c5fbadc782cca2852718d2bcff0c0e079b,2,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.885944
54b841c405872ed159b546d3ae383bc5cc6da8af2d0972c495a5160fba56acee,3,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.874912
69c9ed19a9a36857bc0ed032af037aa2e722bfc04e78e88ca4bef79de2b3bebe,1,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.880059
4bc903950b9013c24a71637e42dc8b16646817654804f7cc7b78c58114b7c383,5,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.881584
2653fecd8703c822857921a0933f955f63aa1b7cc4e81e22418417ff0c5828a5,2,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.884628
5b1b2117b1498b1cc6fb58b8114150c8428706adf39a7bec30e8b52582b373ed,1,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.888553
ff5bbfe06280929d3fe6d6be5de97f7658f6e17fdebadb68639e3cf7721f5a72,3,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.885954
45c27655142ecf138b72794c68424f62b7c1bf22db525e5e28514b722d6218d8,5,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.884915
70a43790400907e5bbf4cc77f59175e7086cea35cdfc3f6dea2c1df3eb73bf6c,5,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.885004
c9e108534f4eaa89215b93528106c447d8a4f5a54f69c88377e3f5a13b616324,5,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.886792
d8efbcded926190c25bc2ab9136ab623f00cf276e807932d5f29b551c8e623e9,2,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.886779
20b177e190c9ce696bd3550815601ae99b473858875a06e0c5bbcf79decd3899,3,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.882434
fcd2979f2b600d3f4411120124bce037301a9b3723038448e396b3d463a624eb,3,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.885012
c1ef6622397d29803a04e24a4d30a91ff3ae03bfc3d51397c4cfb50012c7f369,3,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.878772
1afd8c06415d65992137cf76105f7dea2fd60155e0bf72805856f74da8f2f2e6,4,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.886129
76a7c78044036840af584fa5672e97a9e60a263e05f36adf6b3446d3b1e3f9d4,2,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.877505
3a2b89325308b3789882926f920f56d18333404a06ba7472379a88677d02b6e2,4,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.893425
7f47c965e3da9095c719f4381c5e8cde490c54175079de0056d12c89edb5f259,4,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.892711
597495ba52598a35b877d8fbb965fb29062c280d2a6dbae157dcabb4f96b4232,2,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.884389
08eb4f268d0ee05980f011808bbe20e471ede123a6748f739cf56210cd347bf1,3,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.882258
733a60c66ad1bab7156de006a7d12f90f72d1650746078ffdd59acb0a1788997,1,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.884879
34b2c65f8cd7f9e9e0d155f446a9bbe90ac190c0ab9f3c891a57a375addecae0,1,Manutenção Preventiva > Quadros Elétricos,sgd,Manutenção Preventiva > Quadros Elétricos,0.881348
